what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1336685812140
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1336685812141
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1336685812142
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1336685812144
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1336685812145
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1336685812147
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1336685812149
started,bundle,org.eclipse.wb.core,1.3.0.r37x201202052311,"org.eclipse.wb.core",1336685812151
started,bundle,org.eclipse.wb.core.lib,1.3.0.r37x201202052311,"org.eclipse.wb.core.lib",1336685812153
started,bundle,org.eclipse.wb.discovery.core,1.3.0.r37x201202052340,"org.eclipse.wb.discovery.core",1336685812154
started,bundle,org.eclipse.wb.discovery.ui,1.3.0.r37x201202052340,"org.eclipse.wb.discovery.ui",1336685812155
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1336685812157
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1336685812158
started,bundle,org.eclipse.wst.dtd.ui,1.0.600.v201103171359,"org.eclipse.wst.dtd.ui",1336685812159
started,bundle,org.eclipse.wst.sse.core,1.1.602.v201112071516,"org.eclipse.wst.sse.core",1336685812160
started,bundle,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui",1336685812162
started,bundle,org.eclipse.wst.validation,1.2.303.v201202090300,"org.eclipse.wst.validation",1336685812162
started,bundle,org.eclipse.wst.xml.core,1.1.602.v201201091944,"org.eclipse.wst.xml.core",1336685812163
started,bundle,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui",1336685812165
started,bundle,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.adt",1336685812165
started,bundle,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms",1336685812167
started,bundle,com.android.ide.eclipse.traceview,18.0.0.v201203301601-306762,"com.android.ide.eclipse.traceview",1336685812168
os,sysinfo,,,"win32",1336685812173
arch,sysinfo,,,"x86_64",1336685812173
ws,sysinfo,,,"win32",1336685812173
locale,sysinfo,,,"en_US",1336685812173
processors,sysinfo,,,"4",1336685812173
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1336685812173
java.runtime.version,sysinfo,,,"1.7.0_04-b20",1336685812173
java.specification.name,sysinfo,,,"Java Platform API Specification",1336685812173
java.specification.vendor,sysinfo,,,"Oracle Corporation",1336685812173
java.specification.version,sysinfo,,,"1.7",1336685812173
java.vendor,sysinfo,,,"Oracle Corporation",1336685812173
java.version,sysinfo,,,"1.7.0_04",1336685812173
java.vm.info,sysinfo,,,"mixed mode",1336685812173
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1336685812173
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1336685812173
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1336685812173
java.vm.specification.version,sysinfo,,,"1.7",1336685812173
java.vm.vendor,sysinfo,,,"Oracle Corporation",1336685812173
java.vm.version,sysinfo,,,"23.0-b21",1336685812173
started,bundle,org.eclipse.m2e.usagedata,1.0.200.20111228-1245,"org.eclipse.m2e.usagedata",1336685812226
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1336685816844
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336685817451
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336685818919
