what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336547511129
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336547524073
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336547525857
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336547527028
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336547528613
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336547532309
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336547534371
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336547538803
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336547541923
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336547544103
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336547544532
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336547551450
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336547554732
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336547812388
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336547830978
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336547870755
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336547888525
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336547890021
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336547890448
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336547890893
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336547891087
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336547893068
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336547894587
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336547901450
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336547901590
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336547967931
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1336547978151
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1336547994510
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1336547998506
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336548006408
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336548007681
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336548008246
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336548010493
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336548010677
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336548132375
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336548136971
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336548156841
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336548158650
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336548169888
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336548170604
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336549021019
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336549033404
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336549035242
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336549045163
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336549048550
