what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1336683901095
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1336683904116
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1336683918062
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1336683936651
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1336683939287
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1336683970092
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1336684077061
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1336684079168
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1336684087251
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1336684088127
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1336684091565
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1336684104717
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336684113894
started,bundle,org.eclipse.wst.sse.core,1.1.602.v201112071516,"org.eclipse.wst.sse.core",1336684123436
started,bundle,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui",1336684123449
started,bundle,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui",1336684123452
started,bundle,org.eclipse.wst.xml.core,1.1.602.v201201091944,"org.eclipse.wst.xml.core",1336684123541
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1336684123636
started,bundle,org.eclipse.wst.validation,1.2.303.v201202090300,"org.eclipse.wst.validation",1336684123827
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1336684123829
started,bundle,org.eclipse.wst.dtd.ui,1.0.600.v201103171359,"org.eclipse.wst.dtd.ui",1336684123897
started,bundle,org.eclipse.emf.common,2.7.0.v20120127-1122,"org.eclipse.emf.common",1336684123921
opened,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1336684124181
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1336684124274
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336684125461
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1336684174524
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1336684175301
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1336684181136
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336684186723
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336684188554
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336684189290
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336684191047
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336684191208
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336684201986
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.OldLogCatView",1336684202101
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336684205328
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1336684278996
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336684282386
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.OldLogCatView",1336684290198
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1336684298072
started,bundle,org.eclipse.wst.common.frameworks,1.2.102.v201201190400,"org.eclipse.wst.common.frameworks",1336684300761
opened,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1336684300792
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1336684300896
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336684302269
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336684302980
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336684347624
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336684358065
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1336684359486
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336684360791
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336684364490
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336684992318
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1336684996759
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336684998186
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1336684999348
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336685001383
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1336685046825
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1336685050795
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1336685056971
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1336685068621
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1336685073590
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1336685082971
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1336685084464
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336685086195
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336685087273
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336685097218
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336685119517
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336685121526
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336685123170
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336685123339
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336685160958
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336685173394
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336685178623
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1336685178647
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.OldLogCatView",1336685181047
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336685184325
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336685185168
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336685187276
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336685277632
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336685285436
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336685322002
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1336685322275
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336685401568
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1336685434850
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1336685531305
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1336685532904
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1336685533865
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336685535545
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336685536430
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336685537067
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336685538748
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336685538899
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336685549893
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.OldLogCatView",1336685564535
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336685568929
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336685599396
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1336685599400
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336685601832
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336685603581
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336685603728
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336685607003
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336685607731
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336685607924
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336685607967
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336685608454
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336685608500
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336685609259
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336685609814
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336685610256
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336685613097
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336685676491
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336685678299
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336685680676
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.OldLogCatView",1336685680833
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336685681730
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336685689702
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1336685689803
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.OldLogCatView",1336685690400
opened,view,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search.ui.views.SearchView",1336685691505
activated,view,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search.ui.views.SearchView",1336685691521
opened,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.PropertySheet",1336685692076
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.PropertySheet",1336685692091
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1336685692704
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.OldLogCatView",1336685695106
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336685695682
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336685704832
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336685706020
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336685706777
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1336685720071
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.OldLogCatView",1336685721080
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336685728388
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336685730318
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336685730461
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336685732645
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336685732666
activated,view,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search.ui.views.SearchView",1336685733883
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336685734515
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336685734714
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336685734768
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336685735268
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336685735312
