what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1336690032505
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1336690046835
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1336690060621
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1336690065012
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336690075455
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336690076449
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336690078126
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336690081159
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336690081323
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336690137739
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.OldLogCatView",1336690137904
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336690143416
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336690146520
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336690151473
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336690152768
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336690155967
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336690157438
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336690157595
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336690159629
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336690161623
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336690161743
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336690161870
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336690162361
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336690162415
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336690163360
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336690163975
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336690164043
opened,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1336690168939
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1336690168959
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1336690169125
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1336690171100
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.OldLogCatView",1336690171793
opened,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.PropertySheet",1336690173260
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.PropertySheet",1336690173285
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336690174689
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336690175842
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1336690176773
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.OldLogCatView",1336690179293
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1336690197684
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.OldLogCatView",1336690201625
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1336690204950
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.OldLogCatView",1336690207362
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336690210425
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336690224696
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336690227960
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336690228961
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336690229466
stopped,bundle,org.eclipse.m2e.logback.configuration,1.0.200.20111228-1245,"org.eclipse.m2e.logback.configuration",1336690229860
stopped,bundle,org.eclipse.m2e.discovery,1.0.200.20111228-1245,"org.eclipse.m2e.discovery",1336690229866
stopped,bundle,org.eclipse.m2e.refactoring,1.0.200.20111228-1245,"org.eclipse.m2e.refactoring",1336690229867
stopped,bundle,org.eclipse.m2e.editor,1.0.200.20111228-1245,"org.eclipse.m2e.editor",1336690229872
stopped,bundle,org.eclipse.m2e.editor.xml,1.0.200.20111228-1245,"org.eclipse.m2e.editor.xml",1336690229874
stopped,bundle,org.eclipse.m2e.jdt,1.0.200.20111228-1245,"org.eclipse.m2e.jdt",1336690229876
stopped,bundle,org.eclipse.m2e.launching,1.0.200.20111228-1245,"org.eclipse.m2e.launching",1336690229879
stopped,bundle,org.eclipse.m2e.usagedata,1.0.200.20111228-1245,"org.eclipse.m2e.usagedata",1336690229879
stopped,bundle,overlay.com.android.ide.eclipse.adt.overlay,18.0.0.v201203301601-306762,"overlay.com.android.ide.eclipse.adt.overlay",1336690229880
stopped,bundle,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.adt",1336690229882
stopped,bundle,org.eclipse.ui.cheatsheets,3.4.100.v20110425,"org.eclipse.ui.cheatsheets",1336690229883
stopped,bundle,org.eclipse.help.ui,3.5.101.r37_20110819,"org.eclipse.help.ui",1336690229885
stopped,bundle,org.eclipse.help.webapp,3.6.1.r37_20110929,"org.eclipse.help.webapp",1336690229886
stopped,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1336690229891
stopped,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1336690229892
stopped,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1336690229896
stopped,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1336690229897
stopped,bundle,org.eclipse.help.base,3.6.2.v201202080800,"org.eclipse.help.base",1336690229899
stopped,bundle,org.eclipse.equinox.http.jetty,2.0.100.v20110502,"org.eclipse.equinox.http.jetty",1336690229900
stopped,bundle,org.eclipse.m2e.core.ui,1.0.200.20111228-1245,"org.eclipse.m2e.core.ui",1336690229924
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1336690245706
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1336690245709
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1336690245710
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1336690245711
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1336690245711
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1336690245712
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1336690245713
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1336690245714
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110928-1504,"org.eclipse.core.filebuffers",1336690245715
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1336690245716
started,bundle,org.eclipse.core.jobs,3.5.101.v20120113-1953,"org.eclipse.core.jobs",1336690245717
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1336690245718
started,bundle,org.eclipse.core.resources,3.7.101.v20120125-1505,"org.eclipse.core.resources",1336690245719
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1336690245721
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1336690245723
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1336690245725
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1336690245726
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1336690245727
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1336690245729
